2145,406,5,96
2653,408,3,78
1501,364,8,55
317,199,8,71
3873,407,9,59
1176,466,4,81
1940,385,1,79
1501,197,2,47
68,7,6,100
387,255,4,73
1246,193,10,85
29,135,8,71
3578,225,5,8
2485,469,9,76
2451,53,7,22
4791,73,5,95
3022,448,3,77
3181,397,8,6
4103,189,1,40
916,150,9,34
2316,36,1,41
2719,126,5,49
1041,366,5,16
272,384,2,17
3072,412,2,77
4635,256,2,69
4570,389,4,18
474,172,9,66
2879,144,4,33
4383,244,4,35
885,159,10,7
2690,82,9,66
70,423,1,71
2404,394,6,97
3205,326,4,22
4628,354,9,38
4180,248,9,85
2837,439,3,80
3312,77,9,23
1297,2,9,94
1758,10,3,60
3963,121,2,41
1238,496,3,73
4198,301,1,82
4974,403,3,43
3677,404,2,49
2965,150,10,34
3412,264,2,2
1744,489,9,65
549,260,1,99
1404,63,2,24
3399,439,7,80
1442,292,5,49
390,141,5,50
1978,376,6,35
3187,203,9,91
230,343,9,11
1873,414,5,37
2907,398,10,42
3617,308,4,6
4198,231,3,89
4038,17,2,63
575,180,5,79
3008,250,1,35
195,363,6,85
3767,420,4,38
2503,256,4,69
3318,401,9,34
3900,173,4,12
4096,55,9,19
1533,127,7,75
3831,278,3,79
2519,230,10,19
1146,446,4,53
3870,186,4,55
877,129,1,83
878,48,8,19
2582,266,9,38
1951,149,1,57
1110,269,2,24
3416,322,6,77
4382,383,6,54
250,236,9,64
1172,235,10,84
1954,130,4,30
3928,72,2,62
3323,209,2,31
1710,183,7,67
673,443,3,92
3043,81,10,22
3891,420,8,38
52,236,5,64
1158,142,5,76
1516,110,5,36
407,47,1,70
2168,71,1,82
3910,409,8,9
4562,269,10,24
1855,454,5,54
3369,485,5,80
764,263,4,15
4236,321,2,19
1935,4,7,46
129,202,5,100
4924,176,9,48
4852,413,2,40
4772,175,4,94
2807,285,6,6
3989,177,3,1
1044,234,8,44
1309,421,4,97
720,229,4,22
804,281,10,38
3214,136,3,12
2635,343,5,11
2150,485,4,80
4648,246,8,83
1833,361,3,4
4494,3,8,42
1123,241,3,89
1759,338,6,52
4983,31,10,31
1693,316,10,38
1944,378,4,10
3468,123,10,69
4148,376,10,35
2898,214,9,71
1174,161,2,49
1465,490,7,63
2977,465,8,85
4120,337,5,4
4895,128,5,36
1928,221,7,85
2805,462,8,4
4827,406,7,96
3581,373,10,28
3777,216,6,22
1716,195,8,82
2874,376,2,35
1392,236,10,64
3840,353,5,68
3786,275,6,82
4547,393,10,51
4006,308,4,6
1918,316,7,38
2991,371,2,39
1635,57,6,100
947,301,6,82
4121,385,10,79
534,190,6,11
225,233,7,72
2160,397,4,6
330,70,7,5
248,427,2,33
3134,282,2,56
1313,333,3,55
2595,293,8,32
4114,97,9,16
3923,376,7,35
4679,208,3,55
1370,90,3,70
728,125,4,29
4439,97,6,16
100,396,2,91
3013,151,2,76
2273,183,8,67
4043,246,7,83
1726,456,6,37
2098,73,4,95
1784,279,7,5
3085,49,9,2
747,294,10,74
4018,188,10,32
1236,399,5,98
1157,315,4,28
4188,257,3,97
2100,300,7,41
4319,295,10,72
1256,358,7,100
1557,343,4,11
1193,153,1,23
1299,384,7,17
3150,415,4,12
4096,70,7,5
680,220,10,48
1298,318,5,87
4586,56,2,29
2482,481,8,28
999,372,1,73
532,461,10,73
2934,20,2,27
2998,455,1,31
1995,461,9,73
747,228,6,25
3000,285,6,6
2958,191,5,63
4526,21,2,59
1097,110,1,36
2717,84,9,86
3376,27,2,69
3179,77,1,23
3555,297,4,51
1432,89,3,51
3030,375,1,64
376,46,9,88
3319,260,7,99
3568,158,8,29
2870,345,3,56
3064,56,5,29
609,132,6,15
4235,333,5,55
3921,79,3,96
987,61,9,94
835,464,5,35
4059,425,6,19
784,434,5,61
1187,187,9,93
2905,266,1,38
4084,401,7,34
584,318,5,87
749,344,4,58
779,146,1,18
247,168,10,40
2895,379,9,32
721,435,1,91
3110,22,10,58
2150,478,1,35
2127,375,2,64
2367,216,2,22
4988,284,5,1
1196,313,4,41
872,29,3,26
2296,482,1,77
3642,214,9,71
576,153,5,23
3371,343,3,11
3933,408,3,78
1319,247,5,42
2550,173,3,12
769,176,4,48
1967,430,7,37
320,19,5,54
4899,314,2,32
1995,266,6,38
4179,78,1,68
3626,52,10,39
139,42,8,78
499,106,10,45
1464,482,8,77
297,331,4,67
3841,403,3,43
4831,93,4,71
664,54,5,12
2102,387,3,24
1594,55,1,19
3270,139,4,44
4352,227,9,3
1309,476,10,69
214,195,8,82
3788,95,8,49
1253,51,3,50
3979,493,1,50
1516,463,7,37
1593,496,4,73
1661,493,3,50
431,237,3,1
2921,72,9,62
967,299,10,50
3285,417,10,33
4359,457,8,65
2629,258,3,9
4064,189,9,40
141,436,3,80
522,203,7,91
4834,358,7,100
286,211,3,13
4310,166,8,31
3365,333,7,55
1290,60,4,77
3317,1,9,54
2364,4,6,46
4711,372,1,73
2556,54,10,12
3787,84,1,86
421,113,6,59
3263,404,1,49
4211,341,9,76
432,5,3,45
2884,194,6,13
4877,30,9,74
1948,493,1,50
1361,435,8,91
3163,343,5,11
941,41,9,76
505,336,4,44
2031,465,1,85
3141,25,1,45
1823,238,7,11
3966,107,6,19
1790,21,4,59
4541,441,1,67
3955,496,2,73
3520,336,1,44
2792,421,2,97
1846,247,8,42
1298,428,2,15
2669,189,5,40
2311,257,8,97
4207,416,2,88
712,323,3,98
3085,94,5,24
418,9,6,2
2433,90,4,70
4269,485,5,80
3539,363,6,85
1352,369,6,36
4383,462,4,4
1194,128,7,36
4247,57,4,100
3680,270,6,86
1153,80,4,68
4240,430,2,37
4347,239,2,18
10,316,2,38
878,494,9,16
1308,216,3,22
2680,30,3,74
175,79,10,96
4758,56,9,29
1566,230,3,19
148,341,10,76
1379,119,5,100
2112,77,5,23
1296,125,7,29
3867,183,3,67
3099,204,9,19
526,167,6,17
3364,195,7,82
1400,42,4,78
2514,386,5,22
4826,28,10,43
3262,337,9,4
4142,444,10,78
3215,42,4,78
1700,456,3,37
792,322,1,77
4919,438,9,42
1913,283,1,42
1730,295,4,72
2980,117,8,99
4888,305,1,28
67,413,2,40
3579,365,7,31
171,19,4,54
1392,98,5,80
50,60,6,77
4777,414,7,37
1948,190,10,11
1643,278,1,79
2211,312,6,83
482,268,6,65
1016,369,7,36
4215,359,8,78
2499,388,10,37
3259,108,8,7
4482,187,2,93
4250,307,7,97
4655,349,7,7
3601,383,8,54
587,296,2,24
1854,177,8,1
1051,349,6,7
2796,274,1,83
2379,461,4,73
2043,286,5,22
351,306,2,93
1904,46,5,88
4228,473,3,56
1087,346,3,31
395,482,6,77
4963,314,7,32
2016,321,6,19
276,56,6,29
1763,52,5,39
3270,216,4,22
2634,22,3,58
3198,85,2,7
3126,421,6,97
2969,378,4,10
4090,175,4,94
872,33,4,1
4841,32,8,44
446,490,4,63
1385,13,6,40
907,380,4,10
1522,24,6,20
2801,262,9,56
2140,232,3,49
2898,211,8,13
3272,141,5,50
1114,9,6,2
309,97,6,16
2076,495,10,83
3798,387,9,24
1192,223,2,11
4941,230,1,19
823,60,8,77
1286,179,5,3
3243,331,1,67
2605,131,9,20
1341,4,5,46
1474,182,5,59
3885,263,6,15
4915,453,9,21
2430,430,10,37
4902,220,8,48
2869,318,3,87
3818,409,9,9
3163,1,9,54
3771,178,6,24
4145,499,7,56
1193,102,6,73
1650,465,5,85
2445,257,9,97
935,410,5,43
3582,353,9,68
1651,453,7,21
2380,287,9,71
4566,163,9,8
1059,143,8,92
1613,441,4,67
976,72,6,62
1287,7,4,100
3973,345,10,56
958,300,5,41
758,234,8,44
2259,246,5,83
1405,463,4,37
246,302,8,2
3288,445,5,8
1080,16,8,17
552,130,4,30
46,395,5,40
450,16,9,17
4725,364,1,55
2177,301,6,82
4906,227,10,3
3599,460,3,24
174,323,8,98
3269,235,8,84
48,25,9,45
3322,83,4,59
4173,307,6,97
2238,117,1,99
4981,112,3,85
2025,21,2,59
4783,99,6,58
4481,230,8,19
1731,422,10,88
189,130,6,30
431,248,6,85
2898,388,2,37
3873,172,10,66
485,349,3,7
2370,150,3,34
967,409,8,9
495,243,3,95
104,104,9,37
4304,119,8,100
282,498,5,84
308,468,1,58
3122,354,1,38
2410,249,6,58
1855,165,9,28
4134,355,1,36
4638,454,10,54
2030,31,3,31
957,285,3,6
1229,263,4,15
2467,29,3,26
3731,327,8,25
457,85,9,7
3068,42,8,78
1274,176,2,48
3786,388,6,37
2789,182,8,59
3765,373,10,28
3011,360,9,12
4267,411,9,48
1735,410,6,43
3361,154,6,3
2848,367,9,20
1911,412,3,77
2214,482,4,77
3265,12,6,71
3754,185,4,28
2073,213,3,70
1551,95,1,49
4180,305,3,28
1024,195,8,82
947,223,9,11
2973,473,2,56
1573,202,10,100
3495,96,4,38
4183,478,1,35
2479,85,8,7
1160,450,7,59
1956,90,1,70
164,375,9,64
3363,169,5,11
3289,482,5,77
4180,371,1,39
4026,118,9,8
4840,450,7,59
4481,72,2,62
2469,113,1,59
1635,217,6,89
1345,262,4,56
1655,83,7,59
1310,92,4,37
4399,292,10,49
4068,137,8,63
1222,321,4,19
2314,224,5,9
4347,31,1,31
3154,199,4,71
1265,293,2,32
59,151,3,76
2342,54,2,12
1105,62,9,2
2536,45,9,6
4090,309,6,19
4953,277,3,95
1781,337,9,4
3038,41,6,76
1091,7,3,100
3001,166,9,31
4916,301,7,82
3768,57,7,100
2318,114,1,96
3652,344,1,58
4680,421,8,97
4932,464,9,35
4184,398,4,42
2477,131,1,20
127,223,3,11
4500,190,9,11
2416,255,8,73
3037,163,7,8
