34412,2323,1,60
6538,749,5,57
46966,953,10,49
1215,1954,3,38
5184,1025,1,44
28684,2851,10,29
39418,4958,3,22
20654,1094,3,70
47237,914,3,57
45760,1502,6,69
40726,94,5,51
39155,2055,6,76
2705,1258,1,58
25251,1080,6,20
45185,3661,8,7
43257,2389,9,85
34740,3322,7,79
27907,2424,1,15
22662,859,10,12
2014,3617,9,43
4072,1963,8,53
7662,303,5,67
39488,4304,5,19
27698,272,2,25
15775,859,5,12
49326,1083,7,55
8216,592,3,77
40039,421,8,73
37885,2770,7,81
37995,1260,7,68
16065,4511,10,61
19164,3100,1,37
14302,145,10,51
28693,2819,4,97
14237,4033,8,50
40110,570,5,98
39898,1863,3,49
21861,3602,7,40
23920,1178,10,65
44757,4473,9,25
19421,2024,3,56
20775,1894,8,35
2411,2500,8,97
42863,671,4,2
35034,2596,1,31
23822,2977,10,71
47388,611,4,44
20181,2590,1,24
40391,2664,3,2
28156,3316,8,2
24858,1825,10,73
24496,751,6,65
21452,1932,6,14
41188,4344,4,65
33269,3310,3,35
6190,2480,1,51
48284,2041,5,67
29158,709,6,85
17154,2000,5,68
5357,2942,2,41
1758,1558,9,25
48430,3452,8,11
1053,3283,4,61
9563,3372,3,33
20252,15,2,97
1730,2759,10,28
8735,901,2,93
32914,2130,3,14
12786,305,7,35
31359,1792,8,8
2392,1801,10,11
28964,4329,6,13
7163,1613,7,16
4695,4358,10,80
17679,4726,4,43
1183,1699,3,68
19980,23,4,88
13120,4099,5,29
24252,2011,10,15
2343,64,1,64
33564,2012,7,68
8052,4762,5,62
2127,2306,2,49
13892,1963,8,53
979,4613,6,47
45945,134,8,37
1554,4197,8,91
11135,4996,2,37
14182,828,5,25
44276,3621,7,55
47138,1370,4,7
40021,2767,7,48
19309,1921,1,56
40456,3691,5,92
35939,519,7,78
6112,2515,2,25
931,1951,10,77
25805,3035,8,30
16938,697,1,37
12373,3214,3,15
38563,177,8,66
30518,2015,1,20
8845,4935,5,11
8487,1915,8,58
28908,3412,8,7
13163,169,2,58
19517,4990,2,22
703,4862,6,55
16371,4473,7,25
11511,4786,10,40
2892,2218,1,83
30509,3319,8,61
34863,3905,1,62
49816,951,6,15
12226,4744,2,22
31478,2410,7,73
20106,76,2,99
2105,3755,2,52
