48635,91,7,35
4285,4326,7,84
40586,3837,2,13
41246,967,4,68
34697,4848,10,41
3618,2636,2,54
35268,2172,6,48
49505,4582,7,66
3088,414,4,19
14453,875,1,57
41879,4824,10,95
47355,4284,7,77
41800,3579,4,40
43126,2897,9,2
3459,4265,8,72
46493,3513,1,15
16162,1427,3,18
28478,1963,4,53
29157,3561,10,35
7157,96,2,96
1644,3351,1,75
34351,4273,1,29
41487,2518,2,1
13978,1600,8,61
38198,1402,8,38
21342,3852,1,96
38655,3388,4,95
10351,4453,2,31
40393,3964,7,69
18088,2747,1,28
22928,2094,2,13
30250,900,5,78
17087,2247,2,11
21607,2829,4,2
149,129,6,6
12471,3564,10,81
19301,4240,7,93
19095,2584,5,97
35885,4549,10,48
30917,2952,6,75
35349,3332,8,95
11937,48,5,29
49081,2817,5,31
29507,4354,2,98
49976,713,10,22
9963,4595,6,10
17841,3866,10,19
41968,3938,1,81
30080,3621,5,55
35426,3544,6,30
26525,1152,4,87
36101,988,4,32
43739,2566,9,6
30973,1160,6,75
25416,1902,3,53
23224,2824,7,86
33946,3173,7,72
5816,1460,7,48
17335,532,7,90
15127,3556,8,47
16809,4216,10,96
43442,2133,3,54
1904,3890,3,85
7398,3229,9,54
16225,4869,8,11
23708,3059,4,29
3198,4947,3,1
24974,427,4,26
14369,4317,7,39
4038,548,3,95
45145,2148,2,98
30843,2858,1,46
7427,3556,4,47
6624,1846,10,31
8283,3799,1,73
41097,4789,1,18
5843,4795,6,1
37378,648,6,38
18006,4841,2,48
14980,286,9,73
28465,3446,6,9
35840,714,3,66
19274,2012,10,68
38594,3384,7,36
31583,3528,7,6
29269,236,8,72
40075,4314,9,42
21926,1007,5,93
49902,1927,10,52
1219,1316,4,7
17271,63,2,12
45034,926,5,4
16074,4703,1,82
35085,1672,7,68
20381,745,9,22
18113,478,7,18
30429,1752,7,18
10441,3091,2,74
32081,2224,7,3
25808,3504,1,10
27433,1419,8,60
32926,509,9,58
14997,2852,4,70
